"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","10.49800","Carangidae","Seriola","hippos",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","2.35733","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","21.34933","Kyphosidae","Kyphosus","sydneyanus",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","8.17067","Labridae","Bodianus","frenchii",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","11.53867","Labridae","Choerodon","rubescens",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","1.34000","Labridae","Coris","auricularis",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.09733","Labridae","Ophthalmolepis","lineolatus",NA,4,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","0.69800","Labridae","Pseudolabrus","biserialis",NA,3,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.36467","Monacanthidae","Meuschenia","flavolineata",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","14.19267","Monacanthidae","Meuschenia","galii",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","27.09267","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","31.76133","Orectolobidae","Orectolobus","maculatus",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","1.31067","Pomacentridae","Parma","bicolor",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","12.21533","Scorpaenidae","Scorpaena","sumptuosa",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","8.74667","Scorpididae","Neatypus","obliquus",NA,17,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","25.46933","Serranidae","Epinephelides","armatus",NA,3,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","46.01667","Sparidae","Chrysophrys","auratus",NA,5,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","12","12_L367.avi","1","11.36067","Triakidae","Furgaleus","macki",NA,1,"-34.132262","114.928545","20200602","12:03","South-west","No-take",NA,"40.1","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","6.25600","Carangidae","Seriola","hippos",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","18.10667","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","52.71867","Dasyatidae","Dasyatis","brevicaudata",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","1.60667","Labridae","Austrolabrus","maculatus",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","47.80400","Labridae","Coris","auricularis",NA,4,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","44.50867","Labridae","Ophthalmolepis","lineolatus",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","20.15867","Labridae","Pseudolabrus","biserialis",NA,9,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","7.29800","Monacanthidae","Meuschenia","flavolineata",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","57.24000","Pomacentridae","Parma","bicolor","Check?",1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","16.01267","Serranidae","Caesioperca","rasor",NA,3,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","56.85933","Serranidae","Epinephelides","armatus",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","5.37600","Serranidae","Hypoplectrodes","nigroruber",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","13.47800","Triakidae","Furgaleus","macki",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","13","13_L378.avi","1","12.62867","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.128506","114.930547","20200602","12:09","South-west","No-take",NA,"45.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","48.23933","Carcharhinidae","Carcharhinus","brevipinna",NA,2,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","9.57867","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","31.08667","Glaucosomatidae","Glaucosoma","hebraicum",NA,3,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","56.77800","Labridae","Coris","auricularis",NA,6,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","33.73933","Labridae","Ophthalmolepis","lineolatus",NA,8,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","4.50067","Labridae","Pseudolabrus","biserialis",NA,5,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","25.75000","Pempherididae","Pempheris","klunzingeri",NA,148,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","29.24267","Plesiopidae","Trachinops","noarlungae",NA,10,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","29.23933","Pomacentridae","Chromis","klunzingeri",NA,22,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","16.28067","Scorpididae","Neatypus","obliquus",NA,5,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","1.01400","Scorpididae","Scorpis","georgiana",NA,1,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","57.21933","Scorpididae","Tilodon","sexfasciatus",NA,1,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","2.69667","Serranidae","Caesioperca","rasor",NA,3,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","20.20000","Serranidae","Epinephelides","armatus",NA,1,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","14","14_L372.avi","1","51.98000","Sparidae","Chrysophrys","auratus",NA,2,"-34.128381","114.925457","20200602","12:16","South-west","No-take",NA,"35","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","37.92533","Carangidae","Pseudocaranx","spp",NA,6,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","27.01533","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","16.29533","Labridae","Choerodon","rubescens",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","46.97867","Labridae","Coris","auricularis",NA,6,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","4.14667","Labridae","Ophthalmolepis","lineolatus",NA,4,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","5.30333","Labridae","Pseudolabrus","biserialis",NA,9,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","40.71667","Muraenidae","Gymnothorax","prasinus",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","2.22933","Pomacentridae","Chromis","klunzingeri",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","24.68600","Scorpididae","Scorpis","aequipinnis",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","2.72533","Serranidae","Caesioperca","rasor",NA,2,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","14.21867","Serranidae","Epinephelides","armatus",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","25.05133","Triakidae","Furgaleus","macki",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","26.70867","Triakidae","Mustelus","antarcticus",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","15","15_L372.avi","1","26.80267","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"-34.125012","114.91032","20200602","14:09","South-west","No-take",NA,"43","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","27.22200","Berycidae","Centroberyx","lineatus",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","10.46267","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","8.19667","Haemulidae","Plectorhinchus","flavomaculatus",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","37.79333","Labridae","Bodianus","frenchii",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","18.17800","Labridae","Coris","auricularis",NA,6,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","22.58733","Labridae","Ophthalmolepis","lineolatus",NA,9,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","4.90600","Labridae","Pseudolabrus","biserialis",NA,14,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","0.25200","Monacanthidae","Meuschenia","flavolineata",NA,2,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","5.11867","Monacanthidae","Meuschenia","galii",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","16.54667","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","22.54533","Oplegnathidae","Oplegnathus","woodwardi",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","56.99067","Pomacentridae","Chromis","klunzingeri",NA,33,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","1.46267","Scorpididae","Scorpis","aequipinnis",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","23.64867","Scorpididae","Scorpis","georgiana",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","37.66000","Serranidae","Epinephelides","armatus",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","33.03400","Sparidae","Chrysophrys","auratus",NA,4,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","16","16_L373.avi","1","30.03733","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"-34.126181","114.906548","20200602","14:14","South-west","No-take",NA,"40.9","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","50.17600","Carangidae","Pseudocaranx","spp",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","13.83133","Carcharhinidae","Carcharhinus","brevipinna","check",1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","41.58800","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","11.11733","Gerreidae","Parequula","melbournensis",NA,3,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","33.15600","Labridae","Coris","auricularis",NA,8,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","4.90067","Labridae","Eupetrichthys","angustipes",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","58.85467","Labridae","Ophthalmolepis","lineolatus",NA,9,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","17.87400","Labridae","Pseudolabrus","biserialis",NA,12,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","52.14133","Labridae",NA,NA,"Check",1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","7.40467","Monacanthidae","Meuschenia","flavolineata",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","18.30400","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","48.54333","Scorpididae","Neatypus","obliquus",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","6.54533","Scorpididae","Scorpis","aequipinnis",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","6.35200","Scorpididae","Scorpis","georgiana",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","1.83133","Serranidae","Caesioperca","sp1",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","52.31133","Serranidae","Epinephelides","armatus",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","54.03533","Sparidae","Chrysophrys","auratus",NA,9,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","22.30467","Triakidae","Furgaleus","macki",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","10.00333","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","17","17_L375.avi","1","3.57067","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.132142","114.92083","20200602","14:20","South-west","No-take",NA,"40.2","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","25.80667","Carangidae","Seriola","hippos",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","2.67867","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","41.50267","Dasyatidae","Dasyatis","brevicaudata",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","28.11333","Labridae","Coris","auricularis",NA,9,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","45.01333","Labridae","Ophthalmolepis","lineolatus",NA,9,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","1.99000","Labridae","Pseudolabrus","biserialis",NA,6,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","2.50333","Monacanthidae","Meuschenia","galii",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","25.28067","Plesiopidae","Trachinops","noarlungae",NA,8,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","24.92600","Pomacentridae","Chromis","klunzingeri",NA,23,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","39.75800","Scorpididae","Neatypus","obliquus",NA,23,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","50.99533","Scorpididae","Tilodon","sexfasciatus",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","11.76733","Serranidae","Epinephelides","armatus",NA,1,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","18","18_L369.avi","1","8.57000","Triakidae","Furgaleus","macki",NA,2,"-34.128679","114.924078","20200602","14:25","South-west","No-take",NA,"35.8","Hayley","Yes","18 left converted wrong. Check BU to convert again"
"2020-06_south-west_stereo-BRUVs","20","20_L564 (2).MP4","1","10.30029","Cheilodactylidae","Nemadactylus","valenciennesi",NA,2,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","52.29224","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (3).MP4","1","41.61657","Labridae","Coris","auricularis",NA,20,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (1).MP4","1","5.68512","Labridae","Pseudolabrus","biserialis",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","53.14420","Scorpididae","Neatypus","obliquus",NA,58,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (1).MP4","1","0.79524","Serranidae","Caesioperca","sp1",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (2).MP4","1","13.34444","Serranidae","Epinephelides","armatus",NA,2,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (3).MP4","1","28.54185","Sparidae","Chrysophrys","auratus",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","20","20_L564 (4).MP4","1","48.06468","Urolophidae","Trygonoptera","ovalis",NA,1,"-34.130219","114.820233","20200603","08:16","South-west","No-take",NA,"51.7","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","30.50533","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","29.56400","Heterodontidae","Heterodontus","portusjacksoni",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","0.50200","Labridae","Austrolabrus","maculatus",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","14.59667","Labridae","Bodianus","frenchii",NA,1,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
"2020-06_south-west_stereo-BRUVs","21","21_L369.avi","1","1.37800","Labridae","Coris","auricularis",NA,17,"-34.128151","114.817448","20200603","08:24","South-west","No-take",NA,"52.4","Hayley","Yes",NA
